legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
4d898a381b27788d3ddf1b7b06a28630,2022-04-16,2022-04-17,BOS,MIA,UAA0OKEN,PT6H48M,0,False,False,False,432.56,488.60,1,2054,1650196800||1650210300,2022-04-17T08:00:00.000-04:00||2022-04-17T10:45:00.000-05:00,1650207060||1650221280,2022-04-17T09:51:00.000-05:00||2022-04-17T14:48:00.000-04:00,ORD||MIA,BOS||ORD,United||United,UA||UA,Boeing 737-800||Airbus A320,10260||10980,862||1192,coach||coach
66a3ab6b0f828caa8c3fd8bc97589fe8,2022-04-16,2022-04-17,BOS,MIA,UAA0OKEN,PT8H48M,0,False,False,False,432.56,488.60,2,2054,1650189600||1650210300,2022-04-17T06:00:00.000-04:00||2022-04-17T10:45:00.000-05:00,1650199980||1650221280,2022-04-17T07:53:00.000-05:00||2022-04-17T14:48:00.000-04:00,ORD||MIA,BOS||ORD,United||United,UA||UA,Boeing 737-900||Airbus A320,10380||10980,862||1192,coach||coach
8be934bbef2197722c794f0c520c89b3,2022-04-16,2022-04-17,BOS,MIA,HAA0OHEN,PT7H59M,0,False,False,False,472.55,531.59,1,1289,1650216600||1650233520,2022-04-17T13:30:00.000-04:00||2022-04-17T18:12:00.000-04:00,1650221580||1650245340,2022-04-17T14:53:00.000-04:00||2022-04-17T21:29:00.000-04:00,EWR||MIA,BOS||EWR,United||United,UA||UA,Boeing 737-800||Boeing 737 MAX 8,4980||11820,185||1104,coach||coach
4888b441c0ee5d2378a7f28591c78a85,2022-04-16,2022-04-17,BOS,MIA,HAA0OHEN,PT8H16M,0,False,False,False,472.55,531.59,1,1289,1650216600||1650234540,2022-04-17T13:30:00.000-04:00||2022-04-17T18:29:00.000-04:00,1650221580||1650246360,2022-04-17T14:53:00.000-04:00||2022-04-17T21:46:00.000-04:00,EWR||MIA,BOS||EWR,United||United,UA||UA,Boeing 737-800||Boeing 737-800,4980||11820,185||1104,coach||coach
4d83b713def826c7c3684345349529bd,2022-04-16,2022-04-17,BOS,MIA,EH0KUEL1,PT5H39M,1,False,False,False,519.72,582.30,1,1289,1650236580||1650244800,2022-04-17T19:03:00.000-04:00||2022-04-17T21:20:00.000-04:00,1650241800||1650256920,2022-04-17T20:30:00.000-04:00||2022-04-18T00:42:00.000-04:00,JFK||MIA,BOS||JFK,JetBlue Airways||JetBlue Airways,B6||B6,Embraer 190||Airbus A320,5220||12120,185||1104,coach||coach
0ffe2bf6a06ecb6acd6763827dc0f162,2022-04-16,2022-04-17,BOS,MIA,BA0OA0MQ,PT6H12M,0,False,False,False,533.95,597.60,1,1775,1650187800||1650199260,2022-04-17T05:30:00.000-04:00||2022-04-17T08:41:00.000-04:00,1650195840||1650210120,2022-04-17T07:44:00.000-04:00||2022-04-17T11:42:00.000-04:00,DTW||MIA,BOS||DTW,Delta||Delta,DL||DL,Airbus A321||Airbus A321,8040||10860,622||1153,coach||coach
287430349b1041ecd1adb5a8678a72b8,2022-04-16,2022-04-17,BOS,MIA,MA0OA0MQ,PT6H29M,0,False,False,False,537.68,601.61,2,1289,1650231000||1650242880,2022-04-17T17:30:00.000-04:00||2022-04-17T20:48:00.000-04:00,1650236580||1650254340,2022-04-17T19:03:00.000-04:00||2022-04-17T23:59:00.000-04:00,EWR||MIA,BOS||EWR,Delta||United,DL||UA,Embraer 175||Boeing 737-800,5580||11460,185||1104,coach||coach
ca5c0eaa5eb2c553ae8bfab85a2cac1c,2022-04-16,2022-04-17,BOS,MIA,MA0OA0MQ,PT13H32M,0,False,False,False,537.68,611.71,2,1329,1650191100||1650221400||1650230040,2022-04-17T06:25:00.000-04:00||2022-04-17T14:50:00.000-04:00||2022-04-17T17:14:00.000-04:00,1650196380||1650226140||1650239820,2022-04-17T07:53:00.000-04:00||2022-04-17T16:09:00.000-04:00||2022-04-17T19:57:00.000-04:00,EWR||IAD||MIA,BOS||EWR||IAD,Delta||United||United,DL||UA||UA,Embraer 175||Boeing 737-800||Boeing 737-800,5280||4740||9780,185||221||923,coach||coach||coach
43f0e879f4d08e2c5cf0d3c9426305a0,2022-04-16,2022-04-17,BOS,MIA,K0AJZNN1,PT5H12M,0,False,False,False,580.46,647.60,1,1296,1650225900||1650234600,2022-04-17T16:05:00.000-04:00||2022-04-17T18:30:00.000-04:00,1650231480||1650244620,2022-04-17T17:38:00.000-04:00||2022-04-17T21:17:00.000-04:00,PHL||MIA,BOS||PHL,American Airlines||American Airlines,AA||AA,Airbus A319||Boeing 787-8,5580||10020,280||1016,coach||coach
80b2df722618d2f9b7f344cdb00c0a01,2022-04-16,2022-04-17,BOS,MIA,EH0KUEL1,PT3H31M,0,False,False,True,598.02,657.47,1,1260,1650200340,2022-04-17T08:59:00.000-04:00,1650213000,2022-04-17T12:30:00.000-04:00,MIA,BOS,JetBlue Airways,B6,Embraer 190,12660,1260,coach
a2106b4b394665a8cc12cf6f86a3e4f8,2022-04-16,2022-04-17,BOS,MIA,MAA0OKEN,PT6H20M,0,False,False,False,646.51,718.60,1,1289,1650223560||1650234540,2022-04-17T15:26:00.000-04:00||2022-04-17T18:29:00.000-04:00,1650229140||1650246360,2022-04-17T16:59:00.000-04:00||2022-04-17T21:46:00.000-04:00,EWR||MIA,BOS||EWR,United||United,UA||UA,Embraer 170||Boeing 737-800,5580||11820,185||1104,coach||coach
c75b9e687c72151855ed52f7706b0aa6,2022-04-16,2022-04-17,BOS,MIA,Y0N,PT3H27M,0,False,False,True,822.33,898.61,3,1260,1650193500,2022-04-17T07:05:00.000-04:00,1650205920,2022-04-17T10:32:00.000-04:00,MIA,BOS,Delta,DL,Boeing 737-800,12420,1260,coach
73e6a7d3af8e30db9b02a9c9c0737ae2,2022-04-16,2022-04-17,BOS,MIA,YA2AA,PT3H36M,0,False,False,True,887.44,968.60,1,1260,1650200400,2022-04-17T09:00:00.000-04:00,1650213360,2022-04-17T12:36:00.000-04:00,MIA,BOS,American Airlines,AA,Boeing 737-800,12960,1260,coach
2a75e7b99d100eca5cd07c6395c2a5b2,2022-04-16,2022-04-17,BOS,MIA,YA2AA,PT3H36M,0,False,False,True,887.44,968.60,1,1260,1650200400,2022-04-17T09:00:00.000-04:00,1650213360,2022-04-17T12:36:00.000-04:00,MIA,BOS,JetBlue Airways,B6,Boeing 737-800,12960,1260,coach
e4a5326091898b9ab6a7152aa4ea7eb6,2022-04-16,2022-04-17,BOS,MIA,JA2AA,PT3H34M,0,False,False,True,1720.93,1864.60,1,1260,1650188460,2022-04-17T05:41:00.000-04:00,1650201300,2022-04-17T09:15:00.000-04:00,MIA,BOS,American Airlines,AA,Boeing 737 MAX 8,12840,1260,first
908360b58363ab10032d91a9c23e8355,2022-04-16,2022-04-17,BOS,MIA,JA2AA,PT3H38M,0,False,False,True,1720.93,1864.60,1,1260,1650227400,2022-04-17T16:30:00.000-04:00,1650240480,2022-04-17T20:08:00.000-04:00,MIA,BOS,American Airlines,AA,Boeing 737-800,13080,1260,first
69b635bee6422ef59a660d12bfc04c11,2022-04-16,2022-04-17,BOS,MIA,JA2AA,PT3H47M,0,False,False,True,1720.93,1864.60,1,1260,1650193980,2022-04-17T07:13:00.000-04:00,1650207600,2022-04-17T11:00:00.000-04:00,MIA,BOS,American Airlines,AA,,13620,1260,first
ef8e67dc3fd619fa054d73e348029e1c,2022-04-16,2022-04-17,BOS,OAK,MA0NA0MC,PT9H12M,0,False,False,False,489.30,549.60,1,2688,1650231900||1650257940,2022-04-17T17:45:00.000-04:00||2022-04-17T22:59:00.000-06:00,1650251820||1650265020,2022-04-17T21:17:00.000-06:00||2022-04-17T23:57:00.000-07:00,SLC||OAK,BOS||SLC,Delta||Delta,DL||DL,Boeing 737-800||Embraer 175 (Enhanced Winglets),19920||7080,2100||588,coach||coach
6014c5c074f402353b7f87db3e5eb7e6,2022-04-16,2022-04-17,BOS,OAK,MA0NA0MC,PT9H43M,0,False,False,False,489.30,549.60,2,2688,1650189900||1650217800,2022-04-17T06:05:00.000-04:00||2022-04-17T11:50:00.000-06:00,1650209700||1650224880,2022-04-17T09:35:00.000-06:00||2022-04-17T12:48:00.000-07:00,SLC||OAK,BOS||SLC,Delta||Delta,DL||DL,Boeing 737-900||,19800||7080,2100||588,coach||coach
302e84489d8b9292a43eb8b6eff0e62f,2022-04-16,2022-04-17,BOS,OAK,MA0NA0MC,PT10H30M,0,False,False,False,489.30,549.60,6,2688,1650200400||1650231300,2022-04-17T09:00:00.000-04:00||2022-04-17T15:35:00.000-06:00,1650219960||1650238200,2022-04-17T12:26:00.000-06:00||2022-04-17T16:30:00.000-07:00,SLC||OAK,BOS||SLC,Delta||Delta,DL||DL,Boeing 737-900||Embraer 175 (Enhanced Winglets),19560||6900,2100||588,coach||coach
304506eb7d52ff738f95f80e31211641,2022-04-16,2022-04-17,BOS,OAK,QAA0OHEN,PT12H16M,0,False,False,False,584.18,657.19,4,2944,1650189300||1650228900,2022-04-17T05:55:00.000-04:00||2022-04-17T13:55:00.000-07:00,1650212520||1650233460,2022-04-17T09:22:00.000-07:00||2022-04-17T15:11:00.000-07:00,LAX||OAK,BOS||LAX,United||Delta,UA||DL,Boeing 737 MAX 9||Embraer 175 (Enhanced Winglets),23220||4560,2606||338,coach||coach
7d51f996f05a851292aef5977b6b7577,2022-04-16,2022-04-17,BOS,OAK,BA0OA0MQ,PT10H12M,0,False,False,False,674.42,748.60,6,2944,1650196740||1650228900,2022-04-17T07:59:00.000-04:00||2022-04-17T13:55:00.000-07:00,1650219900||1650233460,2022-04-17T11:25:00.000-07:00||2022-04-17T15:11:00.000-07:00,LAX||OAK,BOS||LAX,Delta||Delta,DL||DL,Boeing 757-200||Embraer 175 (Enhanced Winglets),23160||4560,2606||338,coach||coach
60ed6539a2e41447305c9ee898f7b790,2022-04-16,2022-04-17,BOS,OAK,LH0OAVMN,PT18H54M,1,False,False,False,679.99,764.69,4,3375,1650236100||1650286800||1650299100,2022-04-17T18:55:00.000-04:00||2022-04-18T06:00:00.000-07:00||2022-04-18T09:25:00.000-07:00,1650260880||1650292200||1650304140,2022-04-17T22:48:00.000-07:00||2022-04-18T07:30:00.000-07:00||2022-04-18T10:49:00.000-07:00,SFO||LAX||OAK,BOS||SFO||LAX,Alaska Airlines||Alaska Airlines||Delta,AS||AS||DL,Boeing 737-900||Embraer 175||Embraer 175 (Enhanced Winglets),24780||5400||5040,2698||339||338,coach||coach||coach
d6933cec8e9e80beb5f05495f70a9bfb,2022-04-16,2022-04-17,BOS,OAK,LH0OAVMN,PT23H16M,1,False,False,False,679.99,770.29,7,3375,1650236100||1650286800||1650315300,2022-04-17T18:55:00.000-04:00||2022-04-18T06:00:00.000-07:00||2022-04-18T13:55:00.000-07:00,1650260880||1650292200||1650319860,2022-04-17T22:48:00.000-07:00||2022-04-18T07:30:00.000-07:00||2022-04-18T15:11:00.000-07:00,SFO||LAX||OAK,BOS||SFO||LAX,Alaska Airlines||Alaska Airlines||Delta,AS||AS||DL,Boeing 737-900||Embraer 175||Embraer 175 (Enhanced Winglets),24780||5400||4560,2698||339||338,coach||coach||coach
7ba916a42320a13fc169dee0a47820fc,2022-04-16,2022-04-17,BOS,OAK,LH0OAVMN,PT18H54M,1,False,False,False,730.23,818.70,4,3375,1650236100||1650286200||1650299100,2022-04-17T18:55:00.000-04:00||2022-04-18T05:50:00.000-07:00||2022-04-18T09:25:00.000-07:00,1650260880||1650292620||1650304140,2022-04-17T22:48:00.000-07:00||2022-04-18T07:37:00.000-07:00||2022-04-18T10:49:00.000-07:00,SFO||LAX||OAK,BOS||SFO||LAX,Alaska Airlines||United||Delta,AS||UA||DL,Boeing 737-900||Boeing 737 MAX 9||Embraer 175 (Enhanced Winglets),24780||6420||5040,2698||339||338,coach||coach||coach
65257116de82ecf7181b6ec804f539dd,2022-04-16,2022-04-17,BOS,OAK,LH0OAVMN,PT23H16M,1,False,False,False,730.23,824.30,7,3375,1650236100||1650286200||1650315300,2022-04-17T18:55:00.000-04:00||2022-04-18T05:50:00.000-07:00||2022-04-18T13:55:00.000-07:00,1650260880||1650292620||1650319860,2022-04-17T22:48:00.000-07:00||2022-04-18T07:37:00.000-07:00||2022-04-18T15:11:00.000-07:00,SFO||LAX||OAK,BOS||SFO||LAX,Alaska Airlines||United||Delta,AS||UA||DL,Boeing 737-900||Boeing 737 MAX 9||Embraer 175 (Enhanced Winglets),24780||6420||4560,2698||339||338,coach||coach||coach
cbf5e24997496f75465b2beb8129debc,2022-04-16,2022-04-17,BOS,OAK,QAA0OKEN,PT11H37M,0,False,False,False,761.86,847.10,1,2731,1650223200||1650244500||1650257940,2022-04-17T15:20:00.000-04:00||2022-04-17T19:15:00.000-06:00||2022-04-17T22:59:00.000-06:00,1650239760||1650249960||1650265020,2022-04-17T17:56:00.000-06:00||2022-04-17T20:46:00.000-06:00||2022-04-17T23:57:00.000-07:00,DEN||SLC||OAK,BOS||DEN||SLC,United||United||Delta,UA||UA||DL,Boeing 737 MAX 9||Airbus A319||Embraer 175 (Enhanced Winglets),16560||5460||7080,1763||380||588,coach||coach||coach
c9e886a897aa29d4f7bbc32159fd7942,2022-04-16,2022-04-17,BOS,OAK,BH0OASMN,PT10H24M,0,False,False,False,925.58,1018.60,1,3161,1650227100||1650257100,2022-04-17T16:25:00.000-04:00||2022-04-17T21:45:00.000-07:00,1650250200||1650264540,2022-04-17T19:50:00.000-07:00||2022-04-17T23:49:00.000-07:00,SEA||OAK,BOS||SEA,Alaska Airlines||Alaska Airlines,AS||AS,Boeing 737 MAX 9||Airbus A320,23100||7440,2489||672,coach||coach
7050e74efeeb70f79dda99c2baeff87d,2022-04-16,2022-04-17,BOS,ORD,S0AHZNN3,PT5H30M,0,False,False,False,96.74,127.60,1,1300,1650196800||1650211860,2022-04-17T08:00:00.000-04:00||2022-04-17T11:11:00.000-05:00,1650208560||1650216600,2022-04-17T10:16:00.000-05:00||2022-04-17T12:30:00.000-05:00,STL||ORD,BOS||STL,American Airlines||American Airlines,AA||AA,Airbus A319||Embraer 175,11760||4740,1045||255,coach||coach
68f51f280222c37b0de39974a2059a07,2022-04-16,2022-04-17,BOS,ORD,S0AHZNN3,PT6H14M,0,False,False,False,96.74,127.60,1,1300,1650219300||1650237000,2022-04-17T14:15:00.000-04:00||2022-04-17T18:10:00.000-05:00,1650230940||1650241740,2022-04-17T16:29:00.000-05:00||2022-04-17T19:29:00.000-05:00,STL||ORD,BOS||STL,American Airlines||American Airlines,AA||AA,Airbus A319||Embraer 175,11640||4740,1045||255,coach||coach
cdeb8040a48cb7113524e7d47261f7cc,2022-04-16,2022-04-17,BOS,ORD,TAA0OHEN,PT2H56M,0,False,False,True,115.35,138.60,1,862,1650228840,2022-04-17T16:54:00.000-04:00,1650239400,2022-04-17T18:50:00.000-05:00,ORD,BOS,United,UA,Boeing 737 MAX 9,10560,862,coach
af37cef7a840e30dddf1273d1a49002f,2022-04-16,2022-04-17,BOS,ORD,V0AJZNN3,PT2H58M,0,False,False,True,115.35,138.60,2,862,1650237300,2022-04-17T19:15:00.000-04:00,1650247980,2022-04-17T21:13:00.000-05:00,ORD,BOS,JetBlue Airways,B6,Embraer 175,10680,862,coach
fef47b47387ae5a231c2e25ed1a1ab12,2022-04-16,2022-04-17,BOS,ORD,G0AJZNN3,PT2H58M,0,False,False,True,115.35,138.60,2,862,1650237300,2022-04-17T19:15:00.000-04:00,1650247980,2022-04-17T21:13:00.000-05:00,ORD,BOS,American Airlines,AA,Embraer 175,10680,862,coach
bf7d21670ca9f270edd68dbd402931ce,2022-04-16,2022-04-17,BOS,ORD,RI0AUEL1,PT2H57M,0,False,False,True,142.33,167.61,7,862,1650239700,2022-04-17T19:55:00.000-04:00,1650250320,2022-04-17T21:52:00.000-05:00,ORD,BOS,JetBlue Airways,B6,,10620,862,coach
d54fe4e463e50e8ffaf3b36c502eb0fb,2022-04-16,2022-04-17,BOS,ORD,MI0AUEY5,PT2H57M,0,False,False,True,185.58,214.10,1,862,1650239700,2022-04-17T19:55:00.000-04:00,1650250320,2022-04-17T21:52:00.000-05:00,ORD,BOS,American Airlines,AA,,10620,862,coach
a9d3630f5d9d9f66d08896af5d496fdd,2022-04-16,2022-04-17,BOS,ORD,QA0NA0MQ,PT2H59M,0,False,False,True,194.42,223.60,2,862,1650241500,2022-04-17T20:25:00.000-04:00,1650252240,2022-04-17T22:24:00.000-05:00,ORD,BOS,Delta,DL,Embraer 175,10740,862,coach
6bfcd08cf7ed44a77419842a256d0417,2022-04-16,2022-04-17,BOS,ORD,L0AIZNN1,PT2H53M,0,False,False,True,213.95,244.60,2,862,1650223800,2022-04-17T15:30:00.000-04:00,1650234180,2022-04-17T17:23:00.000-05:00,ORD,BOS,American Airlines,AA,Embraer 175,10380,862,coach
9dda80f3e3ab9a0e01587dde49debc96,2022-04-16,2022-04-17,BOS,ORD,Q0AIZNN1,PT2H53M,0,False,False,True,213.95,244.60,2,862,1650223800,2022-04-17T15:30:00.000-04:00,1650234180,2022-04-17T17:23:00.000-05:00,ORD,BOS,JetBlue Airways,B6,Embraer 175,10380,862,coach
6cc8c0fd9c7ca94f6f6b51cc530388b1,2022-04-16,2022-04-17,BOS,ORD,Q0AIZNN1,PT3H,0,False,False,True,213.95,244.60,1,862,1650231180,2022-04-17T17:33:00.000-04:00,1650241980,2022-04-17T19:33:00.000-05:00,ORD,BOS,JetBlue Airways,B6,Embraer 175,10800,862,coach
acc87ba8f570ac4a7dc48ce51b8a252d,2022-04-16,2022-04-17,BOS,ORD,L0AIZNN1,PT3H,0,False,False,True,213.95,244.60,1,862,1650231180,2022-04-17T17:33:00.000-04:00,1650241980,2022-04-17T19:33:00.000-05:00,ORD,BOS,American Airlines,AA,Embraer 175,10800,862,coach
c9418dd9839fe8e742c757c16f677e26,2022-04-16,2022-04-17,BOS,ORD,VAA0OHEN,PT2H59M,0,False,False,True,217.67,248.60,1,862,1650234000,2022-04-17T18:20:00.000-04:00,1650244740,2022-04-17T20:19:00.000-05:00,ORD,BOS,United,UA,Boeing 737-900,10740,862,coach
1fd2907c95501b6da8273e92d53d1ae0,2022-04-16,2022-04-17,BOS,ORD,HA0OA0MQ,PT2H59M,0,False,False,True,245.58,278.60,2,862,1650205800,2022-04-17T10:30:00.000-04:00,1650216540,2022-04-17T12:29:00.000-05:00,ORD,BOS,Delta,DL,Embraer 175,10740,862,coach
907bcaafbbc21511848315de2281fa5f,2022-04-16,2022-04-17,BOS,ORD,HA0OA0MQ,PT3H2M,0,False,False,True,245.58,278.60,4,862,1650191400,2022-04-17T06:30:00.000-04:00,1650202320,2022-04-17T08:32:00.000-05:00,ORD,BOS,Delta,DL,Embraer 170,10920,862,coach
7e3444c4b122d89c3b3f271b64a1d4cf,2022-04-16,2022-04-17,BOS,ORD,H0AJZNN1,PT2H59M,0,False,False,True,293.02,329.60,2,862,1650205320,2022-04-17T10:22:00.000-04:00,1650216060,2022-04-17T12:21:00.000-05:00,ORD,BOS,JetBlue Airways,B6,Airbus A319,10740,862,coach
ffc339f87ee7e4c4b7b55d6e2848a617,2022-04-16,2022-04-17,BOS,ORD,M0AJZNN1,PT2H59M,0,False,False,True,293.02,329.60,2,862,1650205320,2022-04-17T10:22:00.000-04:00,1650216060,2022-04-17T12:21:00.000-05:00,ORD,BOS,American Airlines,AA,Airbus A319,10740,862,coach
d15044fa5b59c8a7092ace50045a2bd3,2022-04-16,2022-04-17,BOS,ORD,H0AJZNN1,PT3H,0,False,False,True,293.02,329.60,5,862,1650200940,2022-04-17T09:09:00.000-04:00,1650211740,2022-04-17T11:09:00.000-05:00,ORD,BOS,JetBlue Airways,B6,Boeing 737-800,10800,862,coach
d1b5747c63fca8d3f5b03e97e667cada,2022-04-16,2022-04-17,BOS,ORD,M0AJZNN1,PT3H,0,False,False,True,293.02,329.60,5,862,1650200940,2022-04-17T09:09:00.000-04:00,1650211740,2022-04-17T11:09:00.000-05:00,ORD,BOS,American Airlines,AA,Boeing 737-800,10800,862,coach
de8b9638b57b95befd9080cf6565f773,2022-04-16,2022-04-17,BOS,ORD,MA0QA0MQ,PT3H6M,0,False,False,True,310.70,348.60,3,862,1650227040,2022-04-17T16:24:00.000-04:00,1650238200,2022-04-17T18:30:00.000-05:00,ORD,BOS,Delta,DL,Embraer 175,11160,862,coach
85faa9e40545953f555b98a9a7f14265,2022-04-16,2022-04-17,BOS,ORD,MA0QA0MQ,PT6H15M,0,False,False,False,310.70,357.60,1,905,1650214500||1650226320,2022-04-17T12:55:00.000-04:00||2022-04-17T16:12:00.000-04:00,1650220200||1650237000,2022-04-17T14:30:00.000-04:00||2022-04-17T18:10:00.000-05:00,JFK||ORD,BOS||JFK,Delta||Delta,DL||DL,Embraer 175||Embraer 175,5700||10680,185||720,coach||coach
26011e4a048111470b9c6034864ff687,2022-04-16,2022-04-17,BOS,ORD,K0AJZNN1,PT2H46M,0,False,False,True,357.21,398.60,1,862,1650212460,2022-04-17T12:21:00.000-04:00,1650222420,2022-04-17T14:07:00.000-05:00,ORD,BOS,JetBlue Airways,B6,Embraer 175,9960,862,coach
ec3f3b198136b2e749e5872235d1c988,2022-04-16,2022-04-17,BOS,ORD,K0AJZNN1,PT2H46M,0,False,False,True,357.21,398.60,1,862,1650212460,2022-04-17T12:21:00.000-04:00,1650222420,2022-04-17T14:07:00.000-05:00,ORD,BOS,American Airlines,AA,Embraer 175,9960,862,coach
309a60b7bbe0acc19bc31364f782b249,2022-04-16,2022-04-17,BOS,ORD,UAA0OHEN,PT2H51M,0,False,False,True,357.21,398.60,2,862,1650202860,2022-04-17T09:41:00.000-04:00,1650213120,2022-04-17T11:32:00.000-05:00,ORD,BOS,United,UA,Boeing 737 MAX 9,10260,862,coach
6708d9f0bfe4ef47e5093d205e477c55,2022-04-16,2022-04-17,BOS,ORD,UAA0OHEN,PT2H51M,0,False,False,True,357.21,398.60,1,862,1650196800,2022-04-17T08:00:00.000-04:00,1650207060,2022-04-17T09:51:00.000-05:00,ORD,BOS,United,UA,Boeing 737-800,10260,862,coach
3cc3b4d8266625608cc3e2a989854d3d,2022-04-16,2022-04-17,BOS,ORD,UAA0OHEN,PT2H53M,0,False,False,True,357.21,398.60,2,862,1650189600,2022-04-17T06:00:00.000-04:00,1650199980,2022-04-17T07:53:00.000-05:00,ORD,BOS,United,UA,Boeing 737-900,10380,862,coach
7582b8bf4d8aa0e3d3f06eef29848909,2022-04-16,2022-04-17,BOS,ORD,K0AJZNN1,PT2H55M,0,False,False,True,357.21,398.60,1,862,1650218400,2022-04-17T14:00:00.000-04:00,1650228900,2022-04-17T15:55:00.000-05:00,ORD,BOS,American Airlines,AA,Embraer 175,10500,862,coach
5ef8b41a3292f75ce556787779cb16e5,2022-04-16,2022-04-17,BOS,ORD,K0AJZNN1,PT2H55M,0,False,False,True,357.21,398.60,1,862,1650218400,2022-04-17T14:00:00.000-04:00,1650228900,2022-04-17T15:55:00.000-05:00,ORD,BOS,JetBlue Airways,B6,Embraer 175,10500,862,coach
8a50010e7625d366bf5a6b61bbee7482,2022-04-16,2022-04-17,BOS,ORD,K0AJZNN1,PT3H1M,0,False,False,True,357.21,398.60,1,862,1650189600,2022-04-17T06:00:00.000-04:00,1650200460,2022-04-17T08:01:00.000-05:00,ORD,BOS,JetBlue Airways,B6,Boeing 737-800,10860,862,coach
acbb080d1056504e74b837e6caba2ec0,2022-04-16,2022-04-17,BOS,ORD,K0AJZNN1,PT3H1M,0,False,False,True,357.21,398.60,1,862,1650189600,2022-04-17T06:00:00.000-04:00,1650200460,2022-04-17T08:01:00.000-05:00,ORD,BOS,American Airlines,AA,Boeing 737-800,10860,862,coach
75ba11b7f249419099ea3672eb749f58,2022-04-16,2022-04-17,BOS,ORD,JA2AA,PT3H1M,0,False,False,True,1811.16,1961.60,5,862,1650186000,2022-04-17T05:00:00.000-04:00,1650196860,2022-04-17T07:01:00.000-05:00,ORD,BOS,American Airlines,AA,Airbus A321,10860,862,first
e27832e3bcf2dae4d7a0d54ffa489209,2022-04-16,2022-04-17,BOS,ORD,JA2AA,PT3H1M,0,False,False,True,1811.16,1961.60,4,862,1650194100,2022-04-17T07:15:00.000-04:00,1650204960,2022-04-17T09:16:00.000-05:00,ORD,BOS,American Airlines,AA,Boeing 737-800,10860,862,first
1f14dc053c8368533e01e61ed9f5b4a7,2022-04-16,2022-04-17,BOS,PHL,KA0NA0MQ,PT1H37M,0,False,False,True,185.12,213.60,1,280,1650207300,2022-04-17T10:55:00.000-04:00,1650213120,2022-04-17T12:32:00.000-04:00,PHL,BOS,Delta,DL,Embraer 175,5820,280,coach
1b1b6c35d589ed555eddc4c863e79f70,2022-04-16,2022-04-17,BOS,PHL,KA0NA0MQ,PT1H39M,0,False,False,True,185.12,213.60,7,280,1650241200,2022-04-17T20:20:00.000-04:00,1650247140,2022-04-17T21:59:00.000-04:00,PHL,BOS,Delta,DL,Embraer 175,5940,280,coach
51b276938775ac3dabff229448d6ca66,2022-04-16,2022-04-17,BOS,PHL,L0AHZNN1,PT1H34M,0,False,False,True,217.67,248.60,2,280,1650243300,2022-04-17T20:55:00.000-04:00,1650248940,2022-04-17T22:29:00.000-04:00,PHL,BOS,American Airlines,AA,Airbus A321,5640,280,coach
596c54a35eda995b3dca98989623725c,2022-04-16,2022-04-17,BOS,PHL,QH0KUEL1,PT1H37M,0,False,False,True,243.79,276.67,3,280,1650213420,2022-04-17T12:37:00.000-04:00,1650219240,2022-04-17T14:14:00.000-04:00,PHL,BOS,JetBlue Airways,B6,Embraer 190,5820,280,coach
859e1d01ee877ea0dcd5320a63d63848,2022-04-16,2022-04-17,BOS,PHL,QH0KUEL1,PT1H43M,0,False,False,True,243.79,276.67,7,280,1650224400,2022-04-17T15:40:00.000-04:00,1650230580,2022-04-17T17:23:00.000-04:00,PHL,BOS,JetBlue Airways,B6,Embraer 190,6180,280,coach
b85ac64eeaa9ff75482617ae9ac260d4,2022-04-16,2022-04-17,BOS,PHL,MA0OA0MQ,PT1H41M,0,False,False,True,254.88,288.60,3,280,1650226320,2022-04-17T16:12:00.000-04:00,1650232380,2022-04-17T17:53:00.000-04:00,PHL,BOS,Delta,DL,Embraer 175,6060,280,coach
5a779c011f3d3451a0db463d5bc28a68,2022-04-16,2022-04-17,BOS,PHL,M0AJZNN1,PT1H31M,0,False,False,True,282.79,318.60,1,280,1650208200,2022-04-17T11:10:00.000-04:00,1650213660,2022-04-17T12:41:00.000-04:00,PHL,BOS,American Airlines,AA,Embraer 175,5460,280,coach
a7f93095aa72127a605471b355da47c6,2022-04-16,2022-04-17,BOS,PHL,M0AJZNN1,PT1H35M,0,False,False,True,282.79,318.60,4,280,1650231480,2022-04-17T17:38:00.000-04:00,1650237180,2022-04-17T19:13:00.000-04:00,PHL,BOS,American Airlines,AA,Airbus A319,5700,280,coach
d64c8ec85d506301b6adfd9a3445e706,2022-04-16,2022-04-17,BOS,PHL,K0AJZNN1,PT1H33M,0,False,False,True,366.51,408.60,1,280,1650225900,2022-04-17T16:05:00.000-04:00,1650231480,2022-04-17T17:38:00.000-04:00,PHL,BOS,American Airlines,AA,Airbus A319,5580,280,coach
